movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
73804,Asterix at the Olympic Games (Ast?rix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,463872,2395,1,0,0,0,1,0,4,no tag,4/4/2016,4/4/2016,1/1/1970,1/1/1970
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,1190539,13855,1,0,0,1,0,0,3,no tag,27/06/2017,27/06/2017,1/1/1970,1/1/1970
73822,Meantime (1984),Comedy|Drama,82727,57978,1,0,0,0,0,1,5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,58536,13382,3,0,0,1,1,1,3.83,no tag,26/09/2012,3/9/2018,1/1/1970,1/1/1970
73858,"Dennis the Menace Christmas, A (2007)",Comedy,918511,13358,1,0,1,0,0,0,1.5,no tag,8/12/2014,8/12/2014,1/1/1970,1/1/1970
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,443676,15255,1,0,0,0,1,0,4,no tag,19/11/2016,19/11/2016,1/1/1970,1/1/1970
73881,3 Idiots (2009),Comedy|Drama|Romance,1187043,20453,2,0,0,0,0,2,4.75,no tag,20/08/2013,3/11/2015,1/1/1970,1/1/1970
73929,Legion (2010),Action|Fantasy|Horror|Thriller,1038686,22894,3,0,1,1,1,0,2.83,no tag,24/12/2010,17/01/2018,1/1/1970,1/1/1970
74075,Stan Helsing (2009),Comedy|Horror,1185266,23988,2,2,0,0,0,0,1,no tag,27/10/2010,3/5/2017,1/1/1970,1/1/1970
74089,Peter Pan (1960),Children|Fantasy|Musical,54176,51120,1,0,0,0,1,0,3.5,no tag,7/2/2010,7/2/2010,1/1/1970,1/1/1970
74095,Wicked City (Y?j? toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,98692,21453,1,0,0,1,0,0,2.5,no tag,21/02/2018,21/02/2018,1/1/1970,1/1/1970
74154,When in Rome (2010),Comedy|Romance,1185416,13477,4,1,1,1,1,0,2.5,no tag,24/06/2012,17/01/2018,1/1/1970,1/1/1970
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,105438,94706,1,0,0,0,0,1,5,no tag,27/12/2014,27/12/2014,1/1/1970,1/1/1970
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,1187064,26466,2,0,0,0,1,1,4,no tag,3/5/2017,19/03/2018,1/1/1970,1/1/1970
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,1045772,8952,2,1,0,1,0,0,1.5,no tag,14/11/2015,17/01/2018,1/1/1970,1/1/1970
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571,40724,2,0,0,0,0,2,4.75,no tag,21/06/2010,26/09/2012,1/1/1970,1/1/1970
74324,Temple Grandin (2010),Drama,1278469,33602,4,0,0,0,1,3,4.38,no tag,18/05/2013,26/06/2017,1/1/1970,1/1/1970
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,56903,33728,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
74370,"House of the Devil, The (2009)",Horror|Thriller,1172994,25983,1,0,0,0,1,0,4,no tag,3/5/2017,3/5/2017,1/1/1970,1/1/1970
74450,Valentine's Day (2010),Comedy|Romance,817230,32856,3,0,1,2,0,0,2.67,no tag,2/7/2015,13/02/2016,1/1/1970,1/1/1970
74452,"Wolfman, The (2010)",Horror|Thriller,780653,7978,2,1,0,0,1,0,2.25,no tag,7/4/2010,14/11/2015,1/1/1970,1/1/1970
74458,Shutter Island (2010),Drama|Mystery|Thriller,1130884,11324,67,2,1,8,22,34,4.02,insanity|Leonardo DiCaprio|Martin Scorsese|plot twist|psychological|Psychological Thriller|thought-provoking,22/02/2010,31/08/2018,13/03/2016,13/03/2016
74508,Persuasion (2007),Drama|Romance,844330,13949,3,0,1,0,1,1,3.33,no tag,11/12/2012,4/7/2015,1/1/1970,1/1/1970
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1216487,24253,4,0,0,0,2,2,4.25,no tag,29/12/2012,27/07/2016,1/1/1970,1/1/1970
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,814255,32657,7,1,1,4,1,0,2.36,no tag,22/06/2010,15/08/2018,1/1/1970,1/1/1970
74532,Cop Out (2010),Action|Comedy|Crime,1385867,23742,5,1,1,2,0,1,2.5,no tag,24/12/2010,17/01/2018,1/1/1970,1/1/1970
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,1139328,11439,7,0,0,2,3,2,3.79,no tag,14/03/2010,12/8/2017,1/1/1970,1/1/1970
74553,"Secret of Kells, The (2009)",Animation|Fantasy,485601,26963,2,0,0,0,1,1,4,no tag,4/7/2010,5/8/2012,1/1/1970,1/1/1970
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678,23172,1,0,1,0,0,0,2,no tag,3/1/2012,3/1/2012,1/1/1970,1/1/1970
74624,Agora (2009),Adventure|Drama|Romance,1186830,26428,1,0,0,0,1,0,4,no tag,8/4/2016,8/4/2016,1/1/1970,1/1/1970
74647,Motherhood (2009),Comedy,1220220,22805,1,1,0,0,0,0,1,no tag,25/05/2016,25/05/2016,1/1/1970,1/1/1970
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,1247640,15357,2,0,0,0,2,0,3.75,no tag,17/03/2010,21/02/2018,1/1/1970,1/1/1970
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852,18489,1,0,0,0,1,0,4,no tag,4/7/2015,4/7/2015,1/1/1970,1/1/1970
74683,Mike Bassett: England Manager (2001),Comedy,282744,19962,1,0,0,0,1,0,4,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,455407,29427,4,0,1,0,2,1,3.38,no tag,20/09/2010,8/3/2017,1/1/1970,1/1/1970
74688,Dear John (2010),Drama|Romance|War,989757,22971,1,0,0,0,1,0,3.5,no tag,10/9/2015,10/9/2015,1/1/1970,1/1/1970
74696,Last Train Home (2009),Documentary|Drama,1512201,45576,1,0,0,1,0,0,3,no tag,27/06/2017,27/06/2017,1/1/1970,1/1/1970
74698,Tooth Fairy (2010),Comedy|Fantasy,808510,23023,3,0,2,1,0,0,2.17,no tag,6/4/2013,7/3/2018,1/1/1970,1/1/1970
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,68519,20871,2,0,0,0,0,2,4.75,no tag,18/10/2010,3/11/2015,1/1/1970,1/1/1970
74750,[REC]? (2009),Horror|Thriller,1245112,10664,3,0,0,1,1,1,3.67,no tag,18/11/2011,3/5/2017,1/1/1970,1/1/1970
74754,"Room, The (2003)",Comedy|Drama|Romance,368226,17473,3,1,0,0,0,2,3.67,no tag,14/05/2017,16/09/2018,1/1/1970,1/1/1970
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1014759,12155,28,2,5,12,8,1,2.88,no tag,16/03/2010,17/09/2018,1/1/1970,1/1/1970
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623,2,0,0,0,2,0,3.75,surreal|whimsical,21/02/2015,2/5/2018,2/5/2018,2/5/2018
74795,Green Zone (2010),Action|Drama|Thriller|War,947810,22972,9,0,0,3,6,0,3.5,no tag,20/09/2010,25/06/2017,1/1/1970,1/1/1970
74851,From Paris with Love (2010),Action|Crime,1179034,26389,2,0,1,1,0,0,2.5,no tag,24/12/2010,26/06/2017,1/1/1970,1/1/1970
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124,23488,5,0,0,4,1,0,3,no tag,26/06/2010,28/04/2017,1/1/1970,1/1/1970
74916,Greenberg (2010),Comedy|Drama,1234654,27583,3,0,1,2,0,0,2.33,no tag,5/2/2012,26/06/2017,1/1/1970,1/1/1970
74946,She's Out of My League (2010),Comedy,815236,34016,9,2,0,1,5,1,3.22,no tag,11/5/2011,18/03/2018,1/1/1970,1/1/1970
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406,25941,2,0,0,0,2,0,4,no tag,19/10/2016,28/04/2017,1/1/1970,1/1/1970
75341,Remember Me (2010),Drama|Romance,1403981,23169,1,0,0,0,1,0,4,no tag,13/05/2018,13/05/2018,1/1/1970,1/1/1970
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939,15846,1,0,0,1,0,0,3,no tag,3/5/2017,3/5/2017,1/1/1970,1/1/1970
75395,Frozen (2010),Drama|Horror|Thriller,1323045,44363,2,0,0,1,1,0,3.25,no tag,25/08/2013,3/5/2017,1/1/1970,1/1/1970
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401,26623,1,0,1,0,0,0,1.5,no tag,23/02/2018,23/02/2018,1/1/1970,1/1/1970
75446,Little Ashes (2008),Drama,1104083,31299,1,0,0,1,0,0,2.5,no tag,24/03/2011,24/03/2011,1/1/1970,1/1/1970
75803,Our Family Wedding (2010),Comedy,1305583,34563,1,0,1,0,0,0,1.5,no tag,12/2/2012,12/2/2012,1/1/1970,1/1/1970
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919,27573,6,0,1,5,0,0,2.75,no tag,5/2/2012,11/2/2018,1/1/1970,1/1/1970
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359,12834,3,0,0,2,1,0,3.17,no tag,23/12/2012,28/08/2018,1/1/1970,1/1/1970
75816,Women in Trouble (2009),Comedy,1247704,31723,1,0,1,0,0,0,2,no tag,23/06/2012,23/06/2012,1/1/1970,1/1/1970
75947,Mondo Cane (1962),Documentary,57318,32688,1,0,1,0,0,0,2,no tag,21/02/2018,21/02/2018,1/1/1970,1/1/1970
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424,31867,6,0,1,1,2,2,3.5,no tag,24/12/2010,20/02/2018,1/1/1970,1/1/1970
76030,Case 39 (2009),Horror|Thriller,795351,28355,1,1,0,0,0,0,0.5,no tag,26/06/2017,26/06/2017,1/1/1970,1/1/1970
76054,Oceans (Oc?ans) (2009),Documentary|Drama,765128,36970,1,0,0,0,1,0,4,no tag,21/02/2015,21/02/2015,1/1/1970,1/1/1970
76060,"Slammin' Salmon, The (2009)",Comedy,1135525,34423,2,0,0,1,0,1,3.5,no tag,12/2/2011,18/06/2016,1/1/1970,1/1/1970
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587,23048,15,0,3,2,9,1,3.3,no tag,30/03/2010,16/01/2018,1/1/1970,1/1/1970
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496,30018,1,0,0,0,0,1,5,no tag,19/11/2016,19/11/2016,1/1/1970,1/1/1970
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769,10191,53,0,2,9,21,21,3.94,no tag,22/06/2010,1/9/2018,1/1/1970,1/1/1970
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927,21467,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
76173,Micmacs (Micmacs ? tire-larigot) (2009),Comedy|Crime,1149361,27936,2,0,0,1,0,1,3.75,no tag,15/08/2010,5/3/2012,1/1/1970,1/1/1970
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320,18823,13,3,2,7,1,0,2.31,no tag,22/06/2010,2/5/2018,1/1/1970,1/1/1970
76251,Kick-Ass (2010),Action|Comedy,1250777,23483,43,1,1,9,22,10,3.65,no tag,1/5/2010,31/08/2018,1/1/1970,1/1/1970
76293,Date Night (2010),Action|Comedy|Romance,1279935,35056,11,0,0,4,7,0,3.32,no tag,24/12/2010,7/3/2018,1/1/1970,1/1/1970
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398,13417,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323,52903,1,0,0,0,1,0,3.5,no tag,18/10/2014,18/10/2014,1/1/1970,1/1/1970
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filem?n) (2003),Action|Adventure|Comedy,314121,8980,1,0,0,0,1,0,3.5,no tag,4/4/2016,4/4/2016,1/1/1970,1/1/1970
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467,25572,1,0,0,1,0,0,3,no tag,17/04/2010,17/04/2010,1/1/1970,1/1/1970
76763,"Runaways, The (2010)",Drama|Musical,1017451,27586,1,0,0,0,1,0,3.5,no tag,7/9/2010,7/9/2010,1/1/1970,1/1/1970
77177,Wild China (2008),Documentary,884762,141714,1,0,0,0,1,0,4,no tag,9/4/2016,9/4/2016,1/1/1970,1/1/1970
77191,Death at a Funeral (2010),Comedy,1321509,34803,2,0,0,1,1,0,3.25,no tag,29/04/2010,2/7/2011,1/1/1970,1/1/1970
77201,Valhalla Rising (2009),Action|Drama|War,862467,37861,1,0,0,1,0,0,2.5,no tag,26/06/2017,26/06/2017,1/1/1970,1/1/1970
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141,33217,1,0,0,0,1,0,3.5,no tag,18/05/2015,18/05/2015,1/1/1970,1/1/1970
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647,36443,1,0,0,0,1,0,3.5,no tag,25/08/2012,25/08/2012,1/1/1970,1/1/1970
77266,Disgrace (2008),Drama,445953,12411,1,0,0,0,1,0,3.5,no tag,23/02/2011,23/02/2011,1/1/1970,1/1/1970
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255,34813,3,0,0,2,1,0,3,no tag,10/10/2010,3/5/2017,1/1/1970,1/1/1970
77414,"Last Song, The (2010)",Drama|Romance,1294226,35690,1,0,0,0,1,0,3.5,no tag,10/9/2015,10/9/2015,1/1/1970,1/1/1970
77421,Cyrus (2010),Comedy|Drama|Romance,1336617,39053,1,0,0,1,0,0,2.5,no tag,5/11/2011,5/11/2011,1/1/1970,1/1/1970
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304,37169,1,1,0,0,0,0,0.5,no tag,18/05/2015,18/05/2015,1/1/1970,1/1/1970
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707,39452,13,0,0,1,7,5,4.04,no tag,29/12/2010,24/11/2017,1/1/1970,1/1/1970
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705,10138,47,1,2,11,29,4,3.51,no tag,14/05/2010,16/09/2018,1/1/1970,1/1/1970
77667,MacGruber (2010),Action|Comedy,1470023,37931,1,0,0,1,0,0,3,no tag,1/5/2015,1/5/2015,1/1/1970,1/1/1970
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206,4180,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437,15877,1,0,0,1,0,0,2.5,no tag,23/02/2018,23/02/2018,1/1/1970,1/1/1970
77795,Cargo (2009),Sci-Fi,381940,34069,1,0,0,0,1,0,3.5,no tag,7/8/2018,7/8/2018,1/1/1970,1/1/1970
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056,23437,2,1,1,0,0,0,1.25,no tag,28/04/2017,3/5/2017,1/1/1970,1/1/1970
77800,Four Lions (2010),Comedy|Drama,1341167,37495,5,0,0,1,2,2,4,no tag,21/02/2015,26/08/2017,1/1/1970,1/1/1970
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106,37565,1,0,1,0,0,0,2,no tag,12/2/2016,12/2/2016,1/1/1970,1/1/1970
77846,12 Angry Men (1997),Crime|Drama,118528,12219,1,0,0,0,0,1,5,no tag,2/7/2015,2/7/2015,1/1/1970,1/1/1970
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308,20662,6,0,2,1,2,1,3.17,no tag,24/07/2011,28/04/2017,1/1/1970,1/1/1970
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076,21245,1,0,0,0,1,0,3.5,no tag,7/4/2012,7/4/2012,1/1/1970,1/1/1970
77893,Merantau (2009),Action|Drama,1368116,34626,1,0,0,0,1,0,4,no tag,19/11/2016,19/11/2016,1/1/1970,1/1/1970
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,1355599,37511,1,0,0,0,1,0,4,no tag,3/5/2017,3/5/2017,1/1/1970,1/1/1970
78034,Cemetery Junction (2010),Comedy|Drama|Romance,1196204,36801,1,0,0,0,1,0,3.5,no tag,6/11/2011,6/11/2011,1/1/1970,1/1/1970
78039,Blue Valentine (2010),Drama|Romance,1120985,46705,5,1,0,1,3,0,2.8,no tag,19/09/2011,3/5/2017,1/1/1970,1/1/1970
78041,Killers (2010),Action|Comedy,1103153,37821,2,0,1,1,0,0,2.25,no tag,29/12/2010,9/7/2011,1/1/1970,1/1/1970
78088,Buried (2010),Mystery|Thriller,1462758,26388,4,0,0,1,3,0,3.5,no tag,29/12/2010,3/5/2017,1/1/1970,1/1/1970
78103,Shake Hands with the Devil (2007),Drama|War,472562,30527,1,0,0,1,0,0,2.5,no tag,20/09/2018,20/09/2018,1/1/1970,1/1/1970
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,473075,9543,13,1,2,5,5,0,2.88,no tag,22/06/2010,15/08/2018,1/1/1970,1/1/1970
78116,Please Give (2010),Comedy|Drama,878835,40247,1,0,0,0,1,0,3.5,no tag,21/08/2011,21/08/2011,1/1/1970,1/1/1970
78142,Baar?a (2009),Comedy|Drama|War,1081935,25846,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
78160,Ricky Gervais Live: Animals (2003),Comedy,397612,198306,1,0,0,0,1,0,3.5,no tag,2/2/2012,2/2/2012,1/1/1970,1/1/1970
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1261945,37786,2,1,1,0,0,0,1,no tag,7/4/2012,17/01/2018,1/1/1970,1/1/1970
78209,Get Him to the Greek (2010),Comedy,1226229,32823,10,0,1,1,6,2,3.55,no tag,30/08/2010,17/01/2018,1/1/1970,1/1/1970
78218,Unthinkable (2010),Drama|Thriller,914863,38199,1,0,0,1,0,0,3,no tag,20/09/2016,20/09/2016,1/1/1970,1/1/1970
78264,"Back-up Plan, The (2010)",Comedy|Romance,1212436,34806,1,0,0,1,0,0,3,no tag,10/9/2015,10/9/2015,1/1/1970,1/1/1970
78266,Splice (2009),Horror|Sci-Fi|Thriller,1017460,37707,3,0,0,1,2,0,3.5,no tag,8/7/2010,25/08/2013,1/1/1970,1/1/1970
78316,Letters to Juliet (2010),Drama|Romance,892318,37056,3,1,0,0,2,0,2.83,no tag,24/03/2011,15/10/2015,1/1/1970,1/1/1970
78349,Exam (2009),Mystery|Thriller,1258197,29917,5,0,0,0,4,1,3.8,no tag,24/08/2013,21/07/2018,1/1/1970,1/1/1970
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1075747,20533,4,0,4,0,0,0,1.88,no tag,28/12/2010,13/05/2017,1/1/1970,1/1/1970
78469,"A-Team, The (2010)",Action|Comedy|Thriller,429493,34544,17,0,1,9,7,0,3.15,no tag,30/08/2010,7/3/2018,1/1/1970,1/1/1970
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193,55,0,3,2,29,21,4.11,no tag,8/7/2010,17/09/2018,1/1/1970,1/1/1970
78544,Ricky Gervais Live 3: Fame (2007),Comedy,993779,198308,1,0,0,1,0,0,3,no tag,20/12/2011,20/12/2011,1/1/1970,1/1/1970
78574,Winter's Bone (2010),Drama|Thriller,1399683,39013,8,0,0,4,2,2,3.44,no tag,26/12/2010,22/03/2016,1/1/1970,1/1/1970
78620,"Scalphunters, The (1968)",Comedy|Western,63557,32068,1,0,0,0,0,1,4.5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,269743,21531,1,0,0,0,1,0,3.5,no tag,19/11/2016,19/11/2016,1/1/1970,1/1/1970
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791,10192,7,0,1,1,2,3,3.57,no tag,8/7/2010,7/3/2018,1/1/1970,1/1/1970
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,1179794,39545,2,0,0,0,2,0,3.75,no tag,8/9/2010,4/7/2015,1/1/1970,1/1/1970
78746,Best Worst Movie (2009),Documentary,1144539,40819,1,0,0,0,1,0,4,no tag,5/2/2011,5/2/2011,1/1/1970,1/1/1970
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1325004,24021,10,2,2,4,2,0,2.45,no tag,8/7/2010,15/04/2018,1/1/1970,1/1/1970
78836,Enter the Void (2009),Drama,1191111,34647,2,0,0,0,0,2,5,no tag,10/11/2015,19/11/2016,1/1/1970,1/1/1970
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,938283,10196,6,2,2,1,1,0,1.92,no tag,8/7/2010,2/5/2018,1/1/1970,1/1/1970
78959,Endgame (2009),Drama,1217616,15102,1,0,0,1,0,0,3,no tag,25/02/2018,25/02/2018,1/1/1970,1/1/1970
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,416716,76180,1,0,0,0,0,1,4.5,no tag,4/1/2012,4/1/2012,1/1/1970,1/1/1970
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,1308667,16023,8,0,0,0,6,2,4,no tag,19/07/2010,26/10/2017,1/1/1970,1/1/1970
79057,Predators (2010),Action|Sci-Fi|Thriller,1424381,34851,10,0,0,3,7,0,3.3,no tag,27/10/2010,26/06/2017,1/1/1970,1/1/1970
79073,When You're Strange (2009),Documentary,1333667,37659,1,0,0,0,1,0,4,no tag,12/10/2014,12/10/2014,1/1/1970,1/1/1970
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,1323594,20352,38,1,1,7,20,9,3.68,no tag,11/12/2011,31/08/2018,1/1/1970,1/1/1970
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205,143,3,6,13,52,69,4.07,action|alternate reality|Leonardo DiCaprio|sci-fi|thought-provoking|visually appealing|dreamlike|surreal|visually appealing|big budget|clever|complicated|dead wife|great soundtrack|heist|intellectual|mindfuck|philosophy|psychological|psychology|suspense|thought-provoking|cerebral|dreamlike|philosophy|thought-provoking,31/07/2010,17/09/2018,31/07/2010,2/5/2018
79134,Grown Ups (2010),Comedy,1375670,38365,10,0,1,3,4,2,3.45,no tag,22/01/2012,17/01/2018,1/1/1970,1/1/1970
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,963966,27022,10,0,1,2,6,1,3.45,no tag,1/1/2012,24/07/2018,1/1/1970,1/1/1970
79185,Knight and Day (2010),Action|Comedy|Romance,1013743,37834,6,1,0,0,4,1,3.42,no tag,27/08/2011,5/1/2018,1/1/1970,1/1/1970
79224,"Karate Kid, The (2010)",Action|Children|Drama,1155076,38575,8,2,2,0,4,0,2.5,no tag,30/08/2010,25/12/2017,1/1/1970,1/1/1970
79242,"Kids Are All Right, The (2010)",Comedy|Drama,842926,39781,6,1,0,3,2,0,2.92,no tag,31/01/2011,1/9/2018,1/1/1970,1/1/1970
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,1273235,73861,2,1,0,0,1,0,2.25,no tag,18/04/2016,20/02/2018,1/1/1970,1/1/1970
79259,Cherrybomb (2009),Drama|Thriller,1248971,40850,1,0,0,1,0,0,2.5,no tag,24/08/2012,24/08/2012,1/1/1970,1/1/1970
79274,Batman: Under the Red Hood (2010),Action|Animation,1569923,40662,3,0,0,1,1,1,3.67,no tag,4/11/2010,26/06/2017,1/1/1970,1/1/1970
79293,Salt (2010),Action|Thriller,944835,27576,15,0,3,5,7,0,2.97,no tag,30/08/2010,3/5/2017,1/1/1970,1/1/1970
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,874957,nan,1,0,0,1,0,0,3,no tag,26/03/2012,26/03/2012,1/1/1970,1/1/1970
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,60161,39768,1,0,0,0,1,0,4,no tag,15/11/2015,15/11/2015,1/1/1970,1/1/1970
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,485947,31011,7,0,0,0,4,3,4.14,no tag,14/11/2010,18/06/2018,1/1/1970,1/1/1970
79428,Dinner for Schmucks (2010),Comedy,427152,38778,7,0,1,2,3,1,3.29,no tag,30/08/2010,17/01/2018,1/1/1970,1/1/1970
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku And? Noboru ky?d?-den: Rekka) (2002),Crime|Drama|Thriller,352465,36274,1,0,0,0,1,0,4,no tag,19/11/2016,19/11/2016,1/1/1970,1/1/1970
79536,Hellsinki (R??peri) (2009),Crime,1227536,25335,1,0,0,1,0,0,3,no tag,7/4/2012,7/4/2012,1/1/1970,1/1/1970
79553,Ip Man 2 (2010),Action,1386932,37472,5,1,0,1,2,1,3,no tag,11/11/2012,27/05/2017,1/1/1970,1/1/1970
79572,Ramona and Beezus (2010),Children|Comedy,493949,38843,1,0,0,1,0,0,2.5,no tag,18/05/2015,18/05/2015,1/1/1970,1/1/1970
79590,"Rebound, The (2009)",Comedy|Romance,1205535,24122,1,0,0,1,0,0,2.5,no tag,1/9/2012,1/9/2012,1/1/1970,1/1/1970
79592,"Other Guys, The (2010)",Action|Comedy,1386588,27581,21,1,4,4,9,3,3.26,no tag,30/08/2010,16/01/2018,1/1/1970,1/1/1970
79677,"Two Escobars, The (2010)",Crime|Documentary,1522863,53190,1,0,0,0,1,0,3.5,no tag,21/11/2011,21/11/2011,1/1/1970,1/1/1970
79684,Paper Man (2009),Comedy|Drama,437405,39414,1,0,0,0,1,0,4,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
79695,"Expendables, The (2010)",Action|Adventure|Thriller,1320253,27578,17,0,4,6,6,1,3.06,no tag,18/11/2010,13/05/2017,1/1/1970,1/1/1970
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,446029,22538,44,1,3,10,17,13,3.7,geeky|Michael Cera|stylized|video games,16/08/2010,31/08/2018,27/08/2010,27/08/2010
79798,I Killed My Mother (J'ai tu? ma m?re) (2009),Drama,1424797,26280,2,0,0,1,1,0,3.5,no tag,23/04/2012,1/9/2018,1/1/1970,1/1/1970
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,1220214,38150,1,0,0,1,0,0,2.5,no tag,3/5/2017,3/5/2017,1/1/1970,1/1/1970
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,464154,43593,3,1,0,2,0,0,2.17,no tag,24/03/2011,3/5/2017,1/1/1970,1/1/1970
79895,"Extraordinary Adventures of Ad?le Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,1179025,35552,1,0,0,1,0,0,2.5,no tag,26/06/2017,26/06/2017,1/1/1970,1/1/1970
79897,Get Low (2009),Comedy|Drama|Mystery,1194263,44718,1,0,0,0,0,1,5,no tag,7/3/2018,7/3/2018,1/1/1970,1/1/1970
