movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623,2,0,0,0,2,0,3.75,surreal | whimsical,1424546857,1525286106,1525286110,1525286112
74795,Green Zone (2010),Action|Drama|Thriller|War,947810,22972,9,0,0,3,6,0,3.5,no tag,1285018539,1498429805,0,0
74851,From Paris with Love (2010),Action|Crime,1179034,26389,2,0,1,1,0,0,2.5,no tag,1293217995,1498509989,0,0
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124,23488,5,0,0,4,1,0,3,no tag,1277596094,1493421437,0,0
74916,Greenberg (2010),Comedy|Drama,1234654,27583,3,0,1,2,0,0,2.33,no tag,1328470996,1498517133,0,0
74946,She's Out of My League (2010),Comedy,815236,34016,9,2,0,1,5,1,3.22,no tag,1305150613,1521395446,0,0
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406,25941,2,0,0,0,2,0,4,no tag,1476901606,1493421245,0,0
75341,Remember Me (2010),Drama|Romance,1403981,23169,1,0,0,0,1,0,4,no tag,1526207946,1526207946,0,0
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939,15846,1,0,0,1,0,0,3,no tag,1493848990,1493848990,0,0
75395,Frozen (2010),Drama|Horror|Thriller,1323045,44363,2,0,0,1,1,0,3.25,no tag,1377391176,1493850117,0,0
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401,26623,1,0,1,0,0,0,1.5,no tag,1519365144,1519365144,0,0
75446,Little Ashes (2008),Drama,1104083,31299,1,0,0,1,0,0,2.5,no tag,1300995271,1300995271,0,0
75803,Our Family Wedding (2010),Comedy,1305583,34563,1,0,1,0,0,0,1.5,no tag,1329074250,1329074250,0,0
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919,27573,6,0,1,5,0,0,2.75,no tag,1328471152,1518380544,0,0
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359,12834,3,0,0,2,1,0,3.17,no tag,1356277377,1535492086,0,0
75816,Women in Trouble (2009),Comedy,1247704,31723,1,0,1,0,0,0,2,no tag,1340478819,1340478819,0,0
75947,Mondo Cane (1962),Documentary,57318,32688,1,0,1,0,0,0,2,no tag,1519255452,1519255452,0,0
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424,31867,6,0,1,1,2,2,3.5,no tag,1293218138,1519115666,0,0
76030,Case 39 (2009),Horror|Thriller,795351,28355,1,1,0,0,0,0,0.5,no tag,1498502837,1498502837,0,0
76054,Oceans (Oc?ans) (2009),Documentary|Drama,765128,36970,1,0,0,0,1,0,4,no tag,1424546856,1424546856,0,0
76060,"Slammin' Salmon, The (2009)",Comedy,1135525,34423,2,0,0,1,0,1,3.5,no tag,1297482627,1466277943,0,0
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587,23048,15,0,3,2,9,1,3.3,no tag,1269928925,1516141807,0,0
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496,30018,1,0,0,0,0,1,5,no tag,1479545158,1479545158,0,0
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769,10191,53,0,2,9,21,21,3.94,no tag,1277175655,1535826865,0,0
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927,21467,1,0,0,0,0,1,4.5,no tag,1520409341,1520409341,0,0
76173,Micmacs (Micmacs ? tire-larigot) (2009),Comedy|Crime,1149361,27936,2,0,0,1,0,1,3.75,no tag,1281907642,1330911978,0,0
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320,18823,13,3,2,7,1,0,2.31,no tag,1277176136,1525289854,0,0
76251,Kick-Ass (2010),Action|Comedy,1250777,23483,43,1,1,9,22,10,3.65,no tag,1272756019,1535708549,0,0
76293,Date Night (2010),Action|Comedy|Romance,1279935,35056,11,0,0,4,7,0,3.32,no tag,1293217946,1520408896,0,0
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398,13417,1,0,0,0,0,1,4.5,no tag,1520409178,1520409178,0,0
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323,52903,1,0,0,0,1,0,3.5,no tag,1413646376,1413646376,0,0
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filem?n) (2003),Action|Adventure|Comedy,314121,8980,1,0,0,0,1,0,3.5,no tag,1459793411,1459793411,0,0
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467,25572,1,0,0,1,0,0,3,no tag,1271544611,1271544611,0,0
76763,"Runaways, The (2010)",Drama|Musical,1017451,27586,1,0,0,0,1,0,3.5,no tag,1283875912,1283875912,0,0
77177,Wild China (2008),Documentary,884762,141714,1,0,0,0,1,0,4,no tag,1460184259,1460184259,0,0
77191,Death at a Funeral (2010),Comedy,1321509,34803,2,0,0,1,1,0,3.25,no tag,1272569440,1309605307,0,0
77201,Valhalla Rising (2009),Action|Drama|War,862467,37861,1,0,0,1,0,0,2.5,no tag,1498516948,1498516948,0,0
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141,33217,1,0,0,0,1,0,3.5,no tag,1431956434,1431956434,0,0
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647,36443,1,0,0,0,1,0,3.5,no tag,1345921097,1345921097,0,0
77266,Disgrace (2008),Drama,445953,12411,1,0,0,0,1,0,3.5,no tag,1298423995,1298423995,0,0
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255,34813,3,0,0,2,1,0,3,no tag,1286737572,1493849291,0,0
77414,"Last Song, The (2010)",Drama|Romance,1294226,35690,1,0,0,0,1,0,3.5,no tag,1441845624,1441845624,0,0
77421,Cyrus (2010),Comedy|Drama|Romance,1336617,39053,1,0,0,1,0,0,2.5,no tag,1320489018,1320489018,0,0
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304,37169,1,1,0,0,0,0,0.5,no tag,1431956137,1431956137,0,0
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707,39452,13,0,0,1,7,5,4.04,no tag,1293657877,1511537140,0,0
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705,10138,47,1,2,11,29,4,3.51,no tag,1273861471,1537098627,0,0
77667,MacGruber (2010),Action|Comedy,1470023,37931,1,0,0,1,0,0,3,no tag,1430483144,1430483144,0,0
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206,4180,1,0,0,0,0,1,4.5,no tag,1520409328,1520409328,0,0
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437,15877,1,0,0,1,0,0,2.5,no tag,1519373714,1519373714,0,0
77795,Cargo (2009),Sci-Fi,381940,34069,1,0,0,0,1,0,3.5,no tag,1533667604,1533667604,0,0
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056,23437,2,1,1,0,0,0,1.25,no tag,1493421410,1493848368,0,0
77800,Four Lions (2010),Comedy|Drama,1341167,37495,5,0,0,1,2,2,4,no tag,1424546887,1503761720,0,0
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106,37565,1,0,1,0,0,0,2,no tag,1455302684,1455302684,0,0
77846,12 Angry Men (1997),Crime|Drama,118528,12219,1,0,0,0,0,1,5,no tag,1435803342,1435803342,0,0
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308,20662,6,0,2,1,2,1,3.17,no tag,1311505084,1493420896,0,0
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076,21245,1,0,0,0,1,0,3.5,no tag,1333832275,1333832275,0,0
77893,Merantau (2009),Action|Drama,1368116,34626,1,0,0,0,1,0,4,no tag,1479542527,1479542527,0,0
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,1355599,37511,1,0,0,0,1,0,4,no tag,1493850040,1493850040,0,0
78034,Cemetery Junction (2010),Comedy|Drama|Romance,1196204,36801,1,0,0,0,1,0,3.5,no tag,1320594057,1320594057,0,0
78039,Blue Valentine (2010),Drama|Romance,1120985,46705,5,1,0,1,3,0,2.8,no tag,1316390993,1493849501,0,0
78041,Killers (2010),Action|Comedy,1103153,37821,2,0,1,1,0,0,2.25,no tag,1293657951,1310215995,0,0
78088,Buried (2010),Mystery|Thriller,1462758,26388,4,0,0,1,3,0,3.5,no tag,1293657829,1493849229,0,0
78103,Shake Hands with the Devil (2007),Drama|War,472562,30527,1,0,0,1,0,0,2.5,no tag,1537470566,1537470566,0,0
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,473075,9543,13,1,2,5,5,0,2.88,no tag,1277176533,1534321036,0,0
78116,Please Give (2010),Comedy|Drama,878835,40247,1,0,0,0,1,0,3.5,no tag,1313949876,1313949876,0,0
78142,Baar?a (2009),Comedy|Drama|War,1081935,25846,1,0,0,0,0,1,4.5,no tag,1520409453,1520409453,0,0
78160,Ricky Gervais Live: Animals (2003),Comedy,397612,198306,1,0,0,0,1,0,3.5,no tag,1328145350,1328145350,0,0
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1261945,37786,2,1,1,0,0,0,1,no tag,1333833294,1516153265,0,0
78209,Get Him to the Greek (2010),Comedy,1226229,32823,10,0,1,1,6,2,3.55,no tag,1283133844,1516151469,0,0
78218,Unthinkable (2010),Drama|Thriller,914863,38199,1,0,0,1,0,0,3,no tag,1474414895,1474414895,0,0
78264,"Back-up Plan, The (2010)",Comedy|Romance,1212436,34806,1,0,0,1,0,0,3,no tag,1441845070,1441845070,0,0
78266,Splice (2009),Horror|Sci-Fi|Thriller,1017460,37707,3,0,0,1,2,0,3.5,no tag,1278632735,1377391200,0,0
78316,Letters to Juliet (2010),Drama|Romance,892318,37056,3,1,0,0,2,0,2.83,no tag,1300991370,1444881335,0,0
78349,Exam (2009),Mystery|Thriller,1258197,29917,5,0,0,0,4,1,3.8,no tag,1377308161,1532134202,0,0
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1075747,20533,4,0,4,0,0,0,1.88,no tag,1293499848,1494635915,0,0
78469,"A-Team, The (2010)",Action|Comedy|Thriller,429493,34544,17,0,1,9,7,0,3.15,no tag,1283133907,1520409011,0,0
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193,55,0,3,2,29,21,4.11,no tag,1278632058,1537157914,0,0
78544,Ricky Gervais Live 3: Fame (2007),Comedy,993779,198308,1,0,0,1,0,0,3,no tag,1324373360,1324373360,0,0
78574,Winter's Bone (2010),Drama|Thriller,1399683,39013,8,0,0,4,2,2,3.44,no tag,1293372985,1458637061,0,0
78620,"Scalphunters, The (1968)",Comedy|Western,63557,32068,1,0,0,0,0,1,4.5,no tag,1520409456,1520409456,0,0
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,269743,21531,1,0,0,0,1,0,3.5,no tag,1479545163,1479545163,0,0
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791,10192,7,0,1,1,2,3,3.57,no tag,1278632718,1520408633,0,0
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,1179794,39545,2,0,0,0,2,0,3.75,no tag,1283905944,1435998457,0,0
78746,Best Worst Movie (2009),Documentary,1144539,40819,1,0,0,0,1,0,4,no tag,1296914390,1296914390,0,0
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1325004,24021,10,2,2,4,2,0,2.45,no tag,1278632221,1523788913,0,0
78836,Enter the Void (2009),Drama,1191111,34647,2,0,0,0,0,2,5,no tag,1447159301,1479544854,0,0
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,938283,10196,6,2,2,1,1,0,1.92,no tag,1278632231,1525289458,0,0
78959,Endgame (2009),Drama,1217616,15102,1,0,0,1,0,0,3,no tag,1519528505,1519528505,0,0
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,416716,76180,1,0,0,0,0,1,4.5,no tag,1325711168,1325711168,0,0
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,1308667,16023,8,0,0,0,6,2,4,no tag,1279547256,1509058833,0,0
79057,Predators (2010),Action|Sci-Fi|Thriller,1424381,34851,10,0,0,3,7,0,3.3,no tag,1288172637,1498518463,0,0
79073,When You're Strange (2009),Documentary,1333667,37659,1,0,0,0,1,0,4,no tag,1413117560,1413117560,0,0
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,1323594,20352,38,1,1,7,20,9,3.68,no tag,1323631972,1535709685,0,0
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205,143,3,6,13,52,69,4.07,action | alternate reality | Leonardo DiCaprio | sci-fi | thought-provoking | visually appealing | dreamlike | surreal | visually appealing | big budget | clever | complicated | dead wife | great soundtrack | heist | intellectual | mindfuck | philosophy | psychological | psychology | suspense | thought-provoking | cerebral | dreamlike | philosophy | thought-provoking,1280608200,1537157662,1280608178,1525287390
79134,Grown Ups (2010),Comedy,1375670,38365,10,0,1,3,4,2,3.45,no tag,1327255410,1516151917,0,0
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,963966,27022,10,0,1,2,6,1,3.45,no tag,1325442047,1532457683,0,0
79185,Knight and Day (2010),Action|Comedy|Romance,1013743,37834,6,1,0,0,4,1,3.42,no tag,1314458431,1515162831,0,0
79224,"Karate Kid, The (2010)",Action|Children|Drama,1155076,38575,8,2,2,0,4,0,2.5,no tag,1283133879,1514239549,0,0
79242,"Kids Are All Right, The (2010)",Comedy|Drama,842926,39781,6,1,0,3,2,0,2.92,no tag,1296436025,1535832812,0,0
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,1273235,73861,2,1,0,0,1,0,2.25,no tag,1460964124,1519138345,0,0
79259,Cherrybomb (2009),Drama|Thriller,1248971,40850,1,0,0,1,0,0,2.5,no tag,1345837301,1345837301,0,0
79274,Batman: Under the Red Hood (2010),Action|Animation,1569923,40662,3,0,0,1,1,1,3.67,no tag,1288866113,1498518678,0,0
79293,Salt (2010),Action|Thriller,944835,27576,15,0,3,5,7,0,2.97,no tag,1283133882,1493849102,0,0
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,874957,,1,0,0,1,0,0,3,no tag,1332774632,1332774632,0,0
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,60161,39768,1,0,0,0,1,0,4,no tag,1447574436,1447574436,0,0
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,485947,31011,7,0,0,0,4,3,4.14,no tag,1289775106,1529284933,0,0
79428,Dinner for Schmucks (2010),Comedy,427152,38778,7,0,1,2,3,1,3.29,no tag,1283133842,1516155080,0,0
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku And? Noboru ky?d?-den: Rekka) (2002),Crime|Drama|Thriller,352465,36274,1,0,0,0,1,0,4,no tag,1479545378,1479545378,0,0
79536,Hellsinki (R??peri) (2009),Crime,1227536,25335,1,0,0,1,0,0,3,no tag,1333832568,1333832568,0,0
79553,Ip Man 2 (2010),Action,1386932,37472,5,1,0,1,2,1,3,no tag,1352674130,1495907230,0,0
79572,Ramona and Beezus (2010),Children|Comedy,493949,38843,1,0,0,1,0,0,2.5,no tag,1431956868,1431956868,0,0
79590,"Rebound, The (2009)",Comedy|Romance,1205535,24122,1,0,0,1,0,0,2.5,no tag,1346527752,1346527752,0,0
79592,"Other Guys, The (2010)",Action|Comedy,1386588,27581,21,1,4,4,9,3,3.26,no tag,1283133899,1516141839,0,0
79677,"Two Escobars, The (2010)",Crime|Documentary,1522863,53190,1,0,0,0,1,0,3.5,no tag,1321854992,1321854992,0,0
79684,Paper Man (2009),Comedy|Drama,437405,39414,1,0,0,0,1,0,4,no tag,1520409076,1520409076,0,0
79695,"Expendables, The (2010)",Action|Adventure|Thriller,1320253,27578,17,0,4,6,6,1,3.06,no tag,1290110374,1494635408,0,0
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,446029,22538,44,1,3,10,17,13,3.7,geeky | Michael Cera | stylized | video games,1281973814,1535709738,1282923853,1282923864
79798,I Killed My Mother (J'ai tu? ma m?re) (2009),Drama,1424797,26280,2,0,0,1,1,0,3.5,no tag,1335219684,1535830401,0,0
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,1220214,38150,1,0,0,1,0,0,2.5,no tag,1493848901,1493848901,0,0
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,464154,43593,3,1,0,2,0,0,2.17,no tag,1300991503,1493848322,0,0
79895,"Extraordinary Adventures of Ad?le Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,1179025,35552,1,0,0,1,0,0,2.5,no tag,1498518486,1498518486,0,0
79897,Get Low (2009),Comedy|Drama|Mystery,1194263,44718,1,0,0,0,0,1,5,no tag,1520409088,1520409088,0,0
79946,"Joneses, The (2009)",Comedy|Drama,1285309,41479,1,0,0,0,1,0,3.5,no tag,1310066785,1310066785,0,0
80083,Dragon Ball Z: Dead Zone (Doragon b?ru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,142235,28609,1,0,0,0,1,0,4,no tag,1519132247,1519132247,0,0
80094,"Last Exorcism, The (2010)",Horror|Thriller,1320244,38358,1,0,0,0,1,0,4,no tag,1493848484,1493848484,0,0
80124,Sisters (Syostry) (2001),Action|Crime|Drama,284492,49943,1,0,0,0,0,1,5,no tag,1526207580,1526207580,0,0
80126,"American, The (2010)",Drama|Thriller,1440728,27579,4,1,0,1,2,0,2.62,no tag,1294085413,1493847754,0,0
80139,Jackass 2.5 (2007),Comedy|Documentary,1117523,14158,3,0,0,1,0,2,4.17,no tag,1284685937,1516153440,0,0
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,1183276,37905,1,0,0,1,0,0,2.5,no tag,1493848937,1493848937,0,0
80166,"Switch, The (2010)",Comedy|Romance,889573,41210,6,1,0,4,1,0,2.67,no tag,1418926532,1518380533,0,0
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,985694,23631,12,0,2,5,4,1,3.25,no tag,1290111436,1498525333,0,0
80241,Going the Distance (2010),Comedy|Romance,1322312,38073,3,0,0,2,1,0,3.17,no tag,1322333467,1446841054,0,0
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,1220634,35791,7,0,1,2,4,0,3.14,no tag,1293658033,1494708855,0,0
80454,Princess (Prinsessa) (2010),Drama,1428453,60678,1,0,0,1,0,0,2.5,no tag,1333831657,1333831657,0,0
80463,"Social Network, The (2010)",Drama,1285016,37799,57,1,2,7,29,18,3.89,good dialogue | loneliness | witty,1286737454,1537098659,1525286317,1525286347
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,62043,85692,1,0,0,0,1,0,4,no tag,1442672405,1442672405,0,0
80489,"Town, The (2010)",Crime|Drama|Thriller,840361,23168,22,0,0,1,16,5,3.95,crime | FBI | romance | too much love interest,1293217816,1516140726,1424139421,1424139489
80549,Easy A (2010),Comedy|Romance,1282140,37735,27,0,3,1,17,6,3.8,no tag,1294085377,1535827269,0,0
80551,Eat Pray Love (2010),Drama|Romance,879870,38167,2,0,0,0,2,0,3.5,no tag,1333832517,1441845209,0,0
80553,Howl (2010),Drama,1049402,38568,1,0,0,0,1,0,3.5,no tag,1417280839,1417280839,0,0
80572,I'm Still Here (2010),Comedy|Drama,1356864,43939,1,0,0,0,1,0,4,no tag,1431956719,1431956719,0,0
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,1067733,15179,1,0,0,0,1,0,4,no tag,1293920621,1293920621,0,0
80586,Flipped (2010),Comedy|Drama|Romance,817177,43949,3,0,0,0,2,1,3.83,no tag,1300279536,1436424374,0,0
80590,Wall Street: Money Never Sleeps (2010),Drama,1027718,33909,3,0,1,0,2,0,3.17,no tag,1322329754,1460564107,0,0
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,1219342,41216,2,0,0,0,2,0,4,no tag,1354149733,1459793416,0,0
80693,It's Kind of a Funny Story (2010),Comedy|Drama,804497,43923,8,1,1,0,5,1,3.19,no tag,1329575519,1522190556,0,0
80727,Middle Men (2009),Comedy|Crime|Drama,1251757,38842,2,0,0,1,1,0,3.25,no tag,1325420433,1520409059,0,0
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,23753,25694,1,0,0,0,1,0,4,no tag,1340343396,1340343396,0,0
80831,Let Me In (2010),Drama|Horror|Mystery,1228987,41402,7,0,0,1,4,2,3.86,no tag,1328296463,1498797970,0,0
80834,Sintel (2010),Animation|Fantasy,1727587,45745,1,0,0,0,1,0,3.5,adventure | animation | fantasy,1435992464,1435992464,1435992979,1435992979
80839,Secretariat (2010),Adventure|Drama,1028576,39486,1,0,0,1,0,0,2.5,no tag,1323631640,1323631640,0,0
80846,Devil (2010),Horror|Mystery|Thriller,1314655,44040,2,0,0,1,1,0,3.25,no tag,1293217563,1493849237,0,0
80858,You Again (2010),Comedy,1414382,38303,1,0,0,0,1,0,3.5,no tag,1441845757,1441845757,0,0
80860,Life as We Know It (2010),Comedy|Romance,1055292,38408,6,1,0,2,2,1,3,no tag,1308264038,1520408918,0,0
80862,Catfish (2010),Documentary|Mystery,1584016,42296,3,0,0,1,1,1,3.67,no tag,1369858782,1494880232,0,0
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,1182350,38031,1,0,0,0,1,0,3.5,no tag,1335116204,1335116204,0,0
80880,Stone (2010),Drama|Thriller,1423995,44113,2,0,0,1,1,0,3.25,no tag,1335139601,1498516349,0,0
80906,Inside Job (2010),Documentary,1645089,44639,12,0,1,0,4,7,4.29,business | corruption | economics | investor corruption | politics | truth,1322867520,1459367495,1424461848,1424461859
80917,Monsters (2010),Drama|Sci-Fi,1470827,43933,1,0,0,0,1,0,3.5,no tag,1352673398,1352673398,0,0
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,1334260,42188,3,0,0,0,3,0,4,no tag,1298751655,1487954159,0,0
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,775489,41201,3,0,1,1,1,0,3,no tag,1309620322,1514496830,0,0
81087,Luck by Chance (2009),Drama,886539,16344,1,0,0,0,0,1,4.5,no tag,1520409390,1520409390,0,0
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,1612774,45649,2,0,0,0,2,0,3.75,no tag,1327182700,1479543226,0,0
81156,Jackass 3D (2010),Action|Comedy|Documentary,1116184,16290,6,0,0,2,2,2,3.92,no tag,1306762590,1516153068,0,0
81158,Restrepo (2010),Documentary|War,1559549,39312,3,0,0,2,1,0,3.17,american idolatry,1299452905,1460184234,1299452954,1299452954
81191,Waiting for 'Superman' (2010),Documentary,1566648,39440,1,0,0,0,1,0,4,no tag,1413646575,1413646575,0,0
81229,Red (2010),Action|Comedy,1245526,39514,20,0,2,5,10,3,3.5,no tag,1295869672,1520409018,0,0
81257,In a Better World (H?vnen) (2010),Drama,1340107,44716,1,0,0,0,1,0,3.5,no tag,1322252341,1322252341,0,0
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,1465487,41211,1,0,0,1,0,0,2.5,no tag,1469675874,1469675874,0,0
81417,Paranormal Activity 2 (2010),Horror|IMAX,1536044,41436,5,0,0,2,2,1,3.7,no tag,1316391337,1530638489,0,0
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,1600524,51241,2,0,0,2,0,0,3,no tag,1335219694,1525551302,0,0
81512,Hereafter (2010),Drama|Fantasy,1212419,44603,1,0,0,0,1,0,4,no tag,1294365927,1294365927,0,0
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,1156466,38234,1,0,0,0,1,0,4,no tag,1479543207,1479543207,0,0
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,1477076,41439,1,0,0,0,0,1,4.5,no tag,1439168697,1439168697,0,0
81537,Due Date (2010),Comedy,1231583,41733,10,0,2,2,5,1,3.1,no tag,1322942446,1520408823,0,0
81562,127 Hours (2010),Adventure|Drama|Thriller,1542344,44115,18,0,2,1,10,5,3.83,stranded,1300996352,1533949079,1457901404,1457901404
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,1001526,38055,20,0,3,2,10,5,3.6,no tag,1304977737,1535711563,0,0
81591,Black Swan (2010),Drama|Thriller,947798,44214,42,2,4,3,22,11,3.63,alter ego | atmospheric | creepy | horror | obsession | surreal,1294365918,1529333481,1457845658,1457845684
81681,I Shot Jesse James (1949),Drama|Romance|Western,41497,41058,1,0,1,0,0,0,2,no tag,1525290415,1525290415,0,0
81782,Unstoppable (2010),Action|Drama|Thriller,477080,44048,7,0,0,2,5,0,3.36,no tag,1298751610,1530637996,0,0
81784,Morning Glory (2010),Comedy|Drama|Romance,1126618,38357,6,0,1,4,1,0,2.67,no tag,1305150643,1478453924,0,0
81786,Certified Copy (Copie conforme) (2010),Drama,1020773,48303,1,0,0,0,1,0,4,no tag,1447536785,1447536785,0,0
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,1458175,43539,7,0,0,2,3,2,3.86,no tag,1294365914,1498524851,0,0
81791,Somewhere (2010),Drama,1421051,39210,1,0,0,1,0,0,3,no tag,1519123321,1519123321,0,0
81819,Biutiful (2010),Drama,1164999,45958,2,0,0,0,1,1,4.25,no tag,1431956042,1447540148,0,0
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,1467273,36940,1,0,0,0,1,0,4,no tag,1391352742,1391352742,0,0
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,926084,12444,47,0,2,8,20,17,3.99,no tag,1292075170,1535827220,0,0
81845,"King's Speech, The (2010)",Drama,1504320,45269,58,0,0,7,31,20,4.04,no tag,1296306680,1537470521,0,0
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,398286,38757,24,0,3,1,11,9,3.92,no tag,1304374485,1532457483,0,0
81910,"Art of the Steal, The (2009)",Documentary,1326733,41999,2,0,0,0,2,0,4,no tag,1346109877,1413645959,0,0
81932,"Fighter, The (2010)",Drama,964517,45317,23,0,2,3,14,4,3.76,no tag,1301727567,1533948740,0,0
81949,"Romantics, The (2010)",Comedy|Drama|Romance,1403988,41556,1,0,0,1,0,0,3,no tag,1314564596,1314564596,0,0
82041,"Loved Ones, The (2009)",Horror,1316536,46420,2,0,0,0,1,1,4.25,no tag,1368893526,1377390850,0,0
82053,Casino Jack (2010),Comedy|Crime,1194417,45324,2,0,0,1,0,1,4,no tag,1409654955,1424138135,0,0
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,1611211,47979,1,0,0,1,0,0,3,no tag,1435999071,1435999071,0,0
82093,London Boulevard (2010),Crime|Romance,1213648,48838,1,0,1,0,0,0,1.5,no tag,1328371086,1328371086,0,0
82095,Skyline (2010),Sci-Fi|Thriller,1564585,42684,1,1,0,0,0,0,0.5,no tag,1322404967,1322404967,0,0
82152,Beastly (2011),Drama|Fantasy|Romance,1152398,38117,1,0,0,0,1,0,3.5,no tag,1441844890,1441844890,0,0
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,758752,43347,7,0,2,3,2,0,2.79,no tag,1305150664,1520408621,0,0
